idx value
1	5.3899698
5	5.1558499
8	5.5871902
9	6.0153599
10	5.1558499
11	4.8125901
12	6.4204102
14	1.72664
15	1.72664
16	6.0153599
18	6.0153599
23	1.72664
24	1.72664
25	1.72664
26	1.72664
28	5.0058799
34	1.72664
36	1.72664
37	4.5279298
38	4.5279298
39	1.72664
40	1.72664
41	2.8777299
42	2.8777299
43	2.8777299
46	5.5735798
48	4.0570698
50	1.72664
51	1.72664
52	5.6236601
53	5.6236601
54	1.72664
55	1.72664
56	1.72664
57	2.8777299
58	2.8777299
60	5.3357401
61	5.3180699
66	1.72664
67	1.72664
68	1.72664
69	1.72664
70	1.72664
71	5.25877
72	1.72664
73	1.72664
74	1.72664
78	5.3180699
79	4.86306
80	2.8777299
85	1.72664
86	1.72664
87	1.72664
90	5.0412102
94	1.72664
95	5.3538198
96	4.6986399
97	4.6986399
98	2.8777299
99	2.8777299
100	4.85743
101	5.4524202
102	5.4524202
108	4.55936
109	5.0265698
110	1.72664
111	1.72664
112	1.72664
113	5.2815199
114	5.3766699
115	1.72664
116	1.72664
118	4.6986399
119	4.9446402
120	2.8777299
121	4.85743
122	4.6227198
127	5.32827
131	4.7234001
132	5.0265698
134	5.0265698
135	1.72664
137	4.8281598
138	4.8281598
140	1.72664
141	1.72664
142	4.9446402
143	4.9446402
144	4.7273698
145	5.0481
146	4.82621
152	5.0865002
153	5.0865002
154	4.7234001
155	4.4435501
156	4.4435501
157	5.1371198
158	5.1371198
159	4.5830698
160	4.38621
161	4.3990998
166	5.3294101
167	4.7273698
168	4.7273698
170	4.1005602
171	4.1005602
172	4.5619998
175	4.16539
176	5.6503401
177	5.5447898
178	6.9007101
179	6.9007101
180	7.2046199
181	4.4201798
182	5.4088998
183	6.0360999
184	5.4088998
188	5.3294101
189	4.96805
190	5.3294101
191	4.7741299
192	5.1350598
193	5.1350598
194	4.3428602
195	4.5619998
196	5.5615802
197	4.4695401
203	5.3631401
205	4.6083999
206	5.4748502
207	5.1149902
208	5.1149902
209	5.0826001
210	4.6048698
211	5.3294101
212	4.5051699
213	4.5051699
215	4.7741299
217	4.3428602
218	4.9403801
219	5.5615802
220	4.4695401
221	4.51472
222	4.51472
225	4.55443
226	4.9734702
227	4.9734702
228	4.9734702
229	5.4748502
230	5.91891
231	5.6926098
232	4.3762798
233	5.2859201
235	4.4979801
242	5.7645302
243	5.7645302
244	4.51472
245	4.8148699
246	4.6403799
248	4.55443
249	4.55443
250	5.4312601
251	5.4312601
253	5.6926098
254	5.6926098
255	5.2859201
256	4.8997598
257	4.4979801
258	5.3062901
260	4.9386702
261	2.5931599
262	2.5931599
263	3.7936699
264	5.0019698
265	5.3028002
266	4.7096601
267	5.6800499
269	4.2925401
270	4.65941
272	4.55443
273	4.55443
275	4.9398499
276	3.3692601
277	3.3692601
278	3.3692601
279	5.5404
280	5.5404
281	4.4381299
282	4.4381299
283	4.7533002
286	5.0019698
287	5.0019698
289	5.6800499
290	4.2925401
291	4.65941
296	4.55443
297	4.8658199
299	5.1015401
300	3.4335699
302	4.9275198
303	4.4381299
304	4.4381299
305	4.4381299
306	3.92504
308	4.3070698
309	4.3070698
313	4.2925401
315	5.6824002
316	4.78864
318	4.1841302
322	5.34938
323	5.1216698
325	5.3867502
326	5.30369
327	5.30369
328	4.5141501
329	5.0454001
330	5.0454001
331	5.0815701
332	5.0815701
333	5.05264
334	4.86097
336	4.09586
338	5.1428499
340	4.1841302
341	5.0462799
348	5.30369
349	5.0096302
351	4.4381299
352	4.4381299
353	5.2066998
354	5.2066998
355	4.9279699
356	5.4404802
357	4.86097
358	4.09586
359	4.09586
361	5.1428499
362	5.2358899
363	5.1428499
364	4.7897
365	4.6336598
371	4.1090498
374	5.3405499
376	4.87185
377	4.9279699
378	4.86097
381	4.6764498
382	4.6764498
383	5.2358899
384	4.4394202
385	4.1919899
386	4.6336598
390	5.1216698
392	4.6377702
397	4.90909
398	4.2582402
399	4.2582402
400	4.6552401
401	5.4821301
402	5.3074498
403	4.6764498
404	4.5460501
405	4.5460501
406	4.1919899
407	4.3794398
409	5.9339399
410	5.1910701
413	4.6377702
414	5.4786601
418	4.90909
419	5.1533999
420	5.1533999
421	4.6552401
422	6.35537
424	5.3074498
425	5.3074498
426	4.5460501
427	4.5064301
428	4.1919899
429	4.9039202
430	5.11309
431	5.1910701
432	5.1910701
436	3.93063
438	3.9452
439	3.9452
440	5.1533999
444	4.8246298
445	7.3791299
447	4.5064301
448	4.1919899
449	4.9039202
450	5.11309
451	5.5480299
453	5.35954
457	2.7769301
458	3.4256699
459	4.29951
460	5.0708599
461	4.2966199
465	4.8246298
469	4.3970299
470	4.4885502
478	0.575546
480	4.2966199
481	0.575546
483	4.8204498
484	0.575546
