idx value
3	1.14946
4	1.14946
8	1.89054
9	2.4593401
10	3.1787701
11	2.97352
12	1.14946
13	0.863434
14	0.863434
15	0.863434
16	2.4593401
17	2.4593401
18	2.4593401
19	1.14946
20	1.14946
21	1.14946
22	0.863434
23	0.863434
24	0.863434
25	0.863434
26	0.863434
27	0.863434
28	5.19414
29	1.14946
30	1.14946
31	1.14946
34	0.863434
36	3.47966
37	3.47966
39	0.863434
40	0.863434
41	1.14946
42	1.14946
43	1.14946
46	3.9925001
49	0.863434
50	0.863434
51	0.863434
54	0.863434
55	0.863434
56	0.863434
57	1.14946
58	1.14946
59	3.9925001
60	3.94329
61	2.527
64	3.33425
66	0.863434
67	0.863434
68	0.863434
69	0.863434
72	0.863434
73	0.863434
74	0.863434
77	3.0302801
78	2.527
79	3.5004599
80	1.29234
84	3.33425
85	0.863434
86	0.863434
87	2.6626101
88	0.863434
89	0.863434
91	3.4818799
94	0.863434
96	0.91451
97	0.91451
98	1.29234
99	2.0337601
100	2.0337601
101	3.76756
102	3.76756
104	3.76756
105	3.33425
106	3.33425
107	3.50896
108	2.6626101
109	3.5213399
110	0.863434
111	0.863434
112	0.863434
113	2.38623
114	1.36856
115	0.863434
116	0.863434
117	0.863434
118	0.91451
119	2.2721701
120	2.0337601
121	2.0337601
122	2.47806
126	1.76885
127	3.76756
128	1.52509
130	3.50896
132	3.5213399
137	2.56882
138	2.56882
139	3.5378799
140	0.863434
141	2.07234
142	2.2721701
143	2.2721701
144	2.47806
145	1.3675801
146	2.53913
147	2.53913
148	4.2141099
149	2.8596301
150	2.8596301
151	2.8596301
152	2.71086
153	2.71086
154	3.30667
155	3.30667
156	3.30667
160	2.83022
161	3.44821
162	3.1416099
163	3.1416099
165	3.44821
166	3.44821
168	1.6511199
169	1.6084501
170	1.6084501
171	1.6084501
172	5.0167398
173	4.2141099
175	3.5511701
176	1.5386
177	2.71086
180	0.916162
181	1.73702
182	3.19662
183	3.19662
184	3.19662
185	3.44821
186	3.44821
187	3.1416099
188	3.44821
189	3.44821
190	3.44821
191	1.76754
193	1.6511199
194	1.85683
195	1.32936
196	5.0167398
202	3.73751
203	2.2160499
206	3.711
207	2.27583
208	2.27583
210	3.44821
211	3.44821
212	1.66714
213	1.66714
214	3.6191399
216	3.8357401
217	0.89292
218	1.0782501
219	1.58928
220	1.58928
221	1.58928
222	1.58928
226	2.2160499
227	2.2160499
228	2.2160499
229	3.711
230	1.36623
231	1.36623
232	4.3275599
233	4.3275599
234	3.44821
235	3.44821
236	3.44821
237	3.6191399
238	3.6191399
239	3.8357401
240	2.9161201
242	1.59174
243	1.59174
244	1.58928
245	1.75608
246	4.6161199
250	2.22651
251	2.22651
253	1.36623
255	4.3275599
257	3.44821
260	3.38868
261	3.24105
262	3.24105
263	2.2480099
264	3.46842
265	2.2737401
266	3.05866
267	3.05866
269	3.89133
270	3.6129301
273	2.26036
274	3.17114
275	3.3257101
284	3.24105
285	1.53687
286	3.46842
287	3.46842
289	3.05866
290	4.5907798
291	3.6129301
292	3.6129301
293	3.10726
294	3.2716
297	1.9452699
298	3.4611101
299	1.9452699
300	3.2994499
308	1.3141
309	1.3141
310	2.9078801
311	3.41294
313	4.5907798
314	4.5907798
315	3.8142099
316	3.10726
317	4.45263
318	3.2716
321	1.9452699
322	2.4130199
323	2.7850699
330	2.03422
331	1.68147
332	2.9078801
333	1.3141
334	3.8283501
335	3.87854
336	3.87854
337	4.45263
338	4.44414
339	3.2716
340	3.2716
341	1.55897
342	3.5786099
344	2.2946899
346	3.19731
347	3.19731
353	3.17448
354	3.17448
355	2.56775
356	4.3910398
357	2.96069
358	3.77547
359	3.77547
360	3.77547
361	3.6803899
362	3.1756999
363	1.55897
364	3.5786099
365	2.2744701
368	3.19731
369	3.19731
372	2.3392799
374	4.0039001
375	4.66609
376	2.56775
377	2.56775
378	4.3910398
379	3.4955201
380	3.4955201
381	4.6034198
382	4.6034198
383	3.1756999
384	3.6803899
385	1.7175
387	3.6270499
388	3.7353001
390	2.7850699
391	3.19731
392	2.61023
393	2.3392799
394	2.3392799
396	4.66609
397	2.99402
398	1.94978
399	1.94978
400	2.7076399
402	4.92483
403	1.50298
404	1.50298
405	1.50298
406	3.41416
407	3.5959799
408	3.6270499
409	3.7353001
410	3.0245399
413	2.61023
415	4.4553699
418	2.2714701
419	2.2714701
420	2.2714701
421	2.7794399
422	2.7794399
423	3.05582
424	2.99423
425	4.92483
426	1.50298
427	2.99423
428	3.0601001
429	4.2404299
430	3.6270499
431	3.0245399
432	2.6740799
433	3.0245399
436	2.6747999
438	2.68401
439	2.68401
440	2.2714701
441	3.6414199
442	3.1752601
443	2.7794399
444	3.05582
445	2.99423
446	6.4356899
447	3.0601001
449	2.6447401
450	2.6447401
451	2.8757
453	3.0245399
454	3.1957099
457	2.6747999
459	4.4204502
460	4.4204502
461	4.3360901
462	3.72035
463	2.8101499
464	3.05582
465	3.83093
466	4.0057702
467	1.88334
468	1.88334
469	4.53019
470	2.6447401
471	3.25179
472	3.0245399
473	3.4923201
478	2.9546499
480	4.3360901
481	2.3736801
482	2.8101499
483	2.0348101
484	3.71468
485	4.0057702
486	1.94361
487	1.88334
488	2.6292901
490	3.14258
491	3.5785699
492	3.40784
493	3.4923201
497	3.1957099
499	2.3840899
500	2.3736801
501	2.3736801
503	2.42098
504	3.78827
505	1.94361
507	3.0566599
510	3.5785699
511	3.5785699
512	2.2874899
513	3.4923201
514	4.2491002
515	3.1957099
516	3.1957099
517	3.0368199
518	3.0368199
520	3.5079501
522	1.59711
523	4.01158
524	3.2293601
525	3.2293601
528	3.33601
529	3.33601
530	2.74038
531	3.18945
532	2.3418
533	4.2491002
534	2.3187301
535	2.3187301
536	3.9121201
537	3.0368199
541	1.84465
542	1.29427
543	4.95823
544	3.03338
546	3.33601
547	2.74354
550	2.3418
551	2.8173299
552	3.9956999
553	2.3187301
554	4.2413502
556	1.15624
557	2.8717599
560	1.29427
561	1.29427
562	2.9707301
563	3.87011
564	3.5587499
565	2.74354
566	3.07338
567	2.3418
570	3.76368
571	2.1259601
573	1.95495
574	1.95495
575	3.36306
576	2.4228201
577	3.15711
580	4.4594598
581	3.2569599
582	3.81409
583	0.172582
584	3.76526
585	0.172582
586	2.50037
587	2.0538099
589	0.172582
590	2.28178
591	3.3195
592	1.95495
593	1.95495
594	3.438
595	3.41416
596	4.79633
597	4.6065402
599	3.0095401
600	3.0095401
601	0.172582
602	0.172582
603	0.172582
604	2.50037
605	2.50037
606	0.172582
607	0.172582
608	1.55766
609	4.3727899
610	4.12398
612	1.86059
613	1.86059
614	4.6065402
615	4.03543
617	4.9115601
619	0.172582
620	0.172582
621	0.172582
622	0.172582
623	0.172582
624	2.267
625	2.267
626	3.0809
629	1.68911
630	1.68911
632	1.76422
634	3.09097
635	4.9115601
636	5.2564101
637	0.172582
638	0.172582
639	0.172582
640	0.172582
642	2.267
645	3.4896901
646	3.4896901
647	1.68911
648	1.68911
652	3.3375599
653	4.4556699
654	3.6038401
657	2.9861701
659	0.172582
660	0.172582
662	1.88252
663	1.88252
665	3.48224
666	3.32586
670	2.9200001
671	3.3457799
673	3.1950099
674	2.1423099
675	3.8912599
676	3.7778499
678	3.7409
679	3.7409
681	3.1863899
682	0.172582
683	0.172582
684	0.172582
685	3.55936
687	3.48224
688	3.4070401
689	3.4070401
690	3.8896799
693	2.9200001
694	2.9200001
695	2.8280799
696	4.34938
697	4.34938
698	3.7778499
699	3.7778499
701	1.2229199
702	1.2229199
703	3.7409
704	3.7409
708	0.172582
713	2.98436
714	2.98436
717	2.96891
718	2.96891
719	2.96891
720	2.96891
722	1.99473
723	3.56847
724	3.56847
731	3.46524
732	3.91241
733	2.33338
734	2.1700599
735	2.1700599
739	0.919865
740	0.919865
744	2.96891
745	2.96891
746	2.96891
747	2.96891
748	3.9851401
749	1.99473
750	4.3357902
751	1.94017
752	3.29229
757	4.6675801
758	1.9952199
760	1.38196
762	2.1700599
766	1.00986
772	2.96891
773	2.96891
774	2.96891
775	4.36238
776	3.9851401
783	4.6675801
784	4.6675801
785	2.3054199
786	2.98142
787	2.38359
788	3.7226701
789	3.7226701
790	2.1700599
792	1.93466
799	2.96891
800	3.52298
801	3.60725
802	3.7845299
803	3.9851401
804	3.87356
805	3.96134
806	3.1791799
807	3.1791799
808	2.7918701
810	1.3378299
811	1.3378299
813	3.5918701
814	3.5918701
815	3.49119
817	2.87714
818	2.87714
821	2.4163301
826	2.96891
827	2.96891
828	3.8341501
829	3.8341501
830	3.71682
831	3.6742001
832	2.7918701
833	2.7918701
834	2.9679501
835	2.0780301
836	1.3378299
837	3.38728
838	3.38728
839	3.58637
846	1.96343
847	3.7509401
848	2.33658
852	2.96891
853	2.22314
857	2.7318201
858	3.4147401
859	2.12114
860	2.12114
861	2.4236701
863	3.38728
864	2.97839
871	1.85467
872	1.85467
878	2.22314
879	2.22314
880	0.798125
881	3.0834999
882	2.1470001
883	2.7181001
884	0.798125
885	3.4147401
886	2.0780301
887	2.0780301
888	2.0780301
893	2.96224
896	4.35993
897	1.85467
901	2.2471499
906	1.3503799
907	3.02917
908	5.3736801
909	5.3736801
910	2.22174
911	0.798125
912	3.0543499
913	0.798125
915	1.99474
918	2.96224
921	4.35993
924	2.2471499
925	2.2471499
926	2.2471499
933	1.3503799
934	5.3736801
935	5.3736801
936	0.798125
937	0.798125
938	0.798125
939	3.04355
940	1.99474
941	2.8655701
942	2.96224
943	2.96224
949	2.2471499
956	3.4885001
958	1.32581
959	1.32581
960	2.52967
961	2.1470001
963	3.04355
964	3.04355
965	2.21786
966	2.21786
980	3.5472701
983	1.32581
984	1.32581
985	0.798125
986	1.75401
990	2.46772
999	2.2423899
1001	2.38169
1002	2.38169
1004	3.9777601
1005	3.9777601
1006	3.0713201
1010	1.86912
1011	2.14711
1012	2.14711
1013	1.85902
1014	3.66201
1025	2.2423899
1026	2.38169
1031	3.0713201
1033	2.0997901
1034	2.77701
1035	2.77701
1036	2.14711
1037	2.14711
1038	2.63219
1039	1.85902
1040	4.0004702
1056	2.01845
1058	1.29969
1059	1.29969
1060	3.8364899
1063	2.63219
1066	1.82978
1067	2.44192
1068	1.73922
1079	1.90793
1086	3.8910201
1087	2.72332
1089	2.0571001
1090	2.0571001
1093	0.230178
1094	0.230178
1109	2.0699999
1110	2.2390001
1111	2.1147299
1112	1.78599
1113	0.230178
1114	0.230178
1115	0.230178
1116	0.230178
1117	0.230178
1118	0.230178
1125	3.68957
1126	3.68957
1131	3.66711
1132	3.18641
1133	2.4739799
1134	2.1147299
1135	1.78599
1136	0.230178
1137	0.230178
1138	0.230178
1139	0.230178
1140	0.230178
1141	0.230178
1150	3.68957
1151	3.68957
1153	3.5929599
1155	4.43683
1158	0.230178
1159	0.230178
1160	0.230178
1161	0.230178
1162	0.230178
1163	0.230178
1164	0.230178
1165	0.230178
1166	0.230178
1177	1.93731
1179	4.4282598
1181	0.230178
1182	0.230178
1183	0.230178
1184	0.230178
1185	0.230178
1186	0.230178
1187	0.230178
1188	0.230178
1189	0.230178
1202	3.75789
1203	3.75789
1204	4.2992001
1205	0.230178
1206	3.15694
1207	0.230178
1208	0.230178
1209	0.230178
1210	0.230178
1211	0.230178
1212	0.230178
1214	0.230178
1215	0.230178
1217	2.2351501
1225	2.99301
1227	3.3648801
1228	0.230178
1229	0.230178
1230	0.230178
1231	0.230178
1232	0.230178
1233	0.230178
1234	0.230178
1235	0.230178
1236	0.230178
1239	2.2351501
1247	3.3675001
1248	3.6244199
1249	3.6244199
1251	0.230178
1252	0.230178
1253	0.230178
1254	0.230178
1255	0.230178
1256	0.230178
1257	0.230178
1258	0.230178
1259	0.230178
1260	0.230178
1261	0.230178
1266	6.9345698
1271	4.1555901
1272	2.3489799
1273	2.3489799
1275	0.230178
1276	0.230178
1277	0.230178
1278	0.230178
1279	0.230178
1280	0.230178
1281	0.230178
1282	0.230178
1289	3.3140299
1291	3.0920801
1292	2.91903
1298	0.230178
1299	0.230178
1300	0.230178
1301	0.230178
1302	0.230178
1303	0.230178
1304	0.230178
1314	3.38241
1321	1.98654
1322	1.98654
1323	0.230178
1324	0.230178
1332	6.7028799
1335	4.8043199
1338	3.3440101
1341	1.99307
1342	4.00419
1343	1.98654
1344	1.98654
1353	1.5095201
1354	4.4173298
1355	4.2104101
1356	5.0618701
1358	3.5225899
1359	3.92887
1360	3.3440101
1361	3.2992799
1363	2.6161599
1374	1.5095201
1377	4.2104101
1379	5.13588
1385	3.7860601
1386	2.8448701
1387	3.4282899
1388	3.88378
1396	1.2912
1397	0.962078
1399	3.71457
1400	4.7238498
1401	4.8473701
1405	4.20576
1406	4.20576
1407	3.61515
1408	4.21731
1416	1.2912
1418	2.53145
1422	4.32304
1426	4.0013299
1427	3.0787599
1428	2.96981
1429	2.96981
1430	2.85092
1432	3.1675701
1437	1.2912
1439	2.76805
1440	2.5987201
1443	2.8178999
1444	3.4590001
1447	4.0342898
1448	4.0342898
1450	4.1290002
1451	3.23984
1452	3.23984
1460	2.76805
1461	1.14876
1462	1.47768
1464	3.4590001
1466	3.3903899
1467	3.3903899
1471	4.1290002
1472	3.0353
1479	1.2560199
1480	1.2560199
1485	2.24704
1494	2.8965399
1495	2.8965399
1497	1.28284
1504	2.24704
1505	2.24704
1510	2.6832299
1511	2.99209
1514	3.2171099
1517	1.28284
1518	1.28284
1524	1.00234
1525	2.24704
1530	4.8074698
1531	4.2771502
1534	2.6586399
1535	1.4177901
1549	2.4909599
1551	3.83218
1554	3.9198101
1557	1.12472
1565	2.2776501
1567	3.6423199
1571	3.2741399
1573	3.9198101
1576	1.12472
1577	1.12472
1580	0.99913
1581	2.20435
1585	1.31656
1588	1.51553
1590	2.32161
1593	1.3539
1594	1.3539
1595	1.12472
1597	0.994204
1599	3.0947599
1600	3.0947599
1610	1.43909
1614	1.12472
1618	1.46267
1619	1.46267
1620	1.46267
1622	3.4702401
1623	1.92303
1624	2.3179801
1626	1.3461601
1627	0.680691
1628	2.26034
1629	2.26034
1633	1.12472
1636	1.78152
1637	1.46267
1638	1.46267
1641	3.8106599
1650	2.42135
1655	2.6866701
1656	2.59779
1657	1.96824
1658	1.43251
1659	1.74546
1660	2.2691901
1661	0.945018
1671	0.733903
1674	1.03381
1675	1.03381
1676	1.53596
1677	1.74546
1678	2.6550601
1679	2.6357901
1680	1.6867501
1683	1.77839
1693	1.53596
1695	2.6550601
1696	1.78407
1700	0.314606
1701	0.569115
1703	1.8597
1704	1.8597
1710	0.618677
